"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-optic-white-pulse-shine-100gm/12639886","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639886-0-M.jpg&w=3840&q=75","Colgate Toothpaste Optic White Pulse Shine 100GM","Rs. 500"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-optic-white-dazzling-white-100gm/12639885","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639885-0-M.jpg&w=3840&q=75","Colgate Toothpaste Optic White Dazzling White 100GM","Rs. 400"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-plax-peppermint-mouthwash-250ml/12624419","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624419-0-M.jpg&w=3840&q=75","Colgate Plax Peppermint Mouthwash 250ML","Rs. 499"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-toothpaste-repair--protect-original-sensitive-75ml/12624103","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624103-0-M.jpg&w=3840&q=75","Sensodyne Toothpaste Repair  Protect Original Sensitive 75ML","Rs. 695"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-tooth-paste-regular-sensitive-150gm/12621804","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621804-0-M.jpg&w=3840&q=75","Colgate Tooth Paste Regular Sensitive 150GM","Rs. 260"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-pro-sensitive-relief-110-gm/12620596","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620596-0-M.jpg&w=3840&q=75","Colgate Pro Sensitive Relief 110 GM","Rs. 388"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/dabur-toothpaste-red-200gm/56292149","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F240233.jpg&w=3840&q=75","Dabur ToothPaste Red 200Gm","Rs. 439"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/parodontax-toothpaste-protection-70g/56292151","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F268511.jpg&w=3840&q=75","Parodontax Toothpaste Protection 70G","Rs. 330"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-complete-protection-70g/56292162","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F327923.jpg&w=3840&q=75","Sensodyne Complete Protection 70G","Rs. 290"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-toothpaste-kids-0-2-years/56292163","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F328831.jpg&w=3840&q=75","Sensodyne Toothpaste Kids 0-2 Years","Rs. 250"
